id,title,description,link,price,availability,image_link,gtin,mpn,brand,update_type
2925,Naruto Shippuden Ultimate Ninja Storm 4 Road to Boruto Standard Edition Bandai ,Naruto Shippuden Ultimate Ninja Storm 4 Road to Boruto Standard Edition Bandai  Con este juego de Naruto vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.,https://www.gamestoremercadoshopscom.ml/naruto-shippuden-ultimate-ninja-storm-4-road-to-boruto-standard-edition-bandai-namco-pc-digital/p/MLM6325518,590 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_902704-MLA46663357883_072021-O.jpg,00710859266532,,Naruto,merge
2926,Paw Patrol Mighty Pups Save Adventure Bay Standard Edition Outright Games PC Di,Paw Patrol Mighty Pups Save Adventure Bay Standard Edition Outright Games PC Di Con este juego de Paw Patrol vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.,https://www.gamestoremercadoshopscom.ml/paw-patrol-mighty-pups-save-adventure-bay-standard-edition-outright-games-pc-digital/p/MLM17366599,607 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_891214-MLA45628976123_042021-O.jpg,00710859266549,,Paw Patrol,merge
2927,Tom Clancys Rainbow Six Siege Standard Edition Ubisoft Xbox One Digital,Tom Clancys Rainbow Six Siege Standard Edition Ubisoft Xbox One Digital Con este juego de Tom Clancy s vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.,https://www.gamestoremercadoshopscom.ml/tom-clancys-rainbow-six-siege-standard-edition-ubisoft-xbox-one-digital/p/MLM9895480,607 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_869498-MLA44482066959_012021-O.jpg,00710859266563,,Tom Clancy s,merge
2928,Ninja Gaiden 3 Razors Edge Standard Edition Nintendo Wii U Digital,Ninja Gaiden 3 Razors Edge Standard Edition Nintendo Wii U Digital Con este juego de Ninja Gaiden vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.,https://www.gamestoremercadoshopscom.ml/ninja-gaiden-3-razors-edge-standard-edition-nintendo-wii-u-digital/p/MLM18309592,648 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_659976-MLA51164358476_082022-O.jpg,00710859266570,,Ninja Gaiden,merge
2929,Sonic the Hedgehog Team Sonic Racing Standard Edition SEGA Xbox One Digital,Sonic the Hedgehog Team Sonic Racing Standard Edition SEGA Xbox One Digital Con este juego de Sonic the Hedgehog vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.,https://www.gamestoremercadoshopscom.ml/sonic-the-hedgehog-team-sonic-racing-standard-edition-sega-xbox-one-digital/p/MLM14954568,607 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_918355-MLA44392936494_122020-O.jpg,00710859266587,,Sonic the Hedgehog,merge
2930,Resident Evil 6 Standard Edition Capcom Xbox 360 Físico,Resident Evil 6 Standard Edition Capcom Xbox 360 Físico Con este juego de Resident Evil vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.,https://www.gamestoremercadoshopscom.ml/resident-evil-6-standard-edition-capcom-xbox-360-fisico/p/MLM6136893,607 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_744513-MLA44494560316_012021-O.jpg,00710859266594,,Resident Evil,merge
2931,Assassins Creed Odyssey Standard Edition Ubisoft Xbox One Físico,Assassins Creed Odyssey Standard Edition Ubisoft Xbox One Físico Con este juego de Assassin s Creed vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. ,https://www.gamestoremercadoshopscom.ml/assassins-creed-odyssey-standard-edition-ubisoft-xbox-one-fisico/p/MLM13520202,554 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_668095-MLA44342327722_122020-O.jpg,00710859266600,,Assassin s Creed,merge
2932,Just Dance 2016 Nuevo Para Xbox One Blakhelmet E,Just Dance 2016 Nuevo Para Xbox One Blakhelmet E Este producto no tiene descripción.,https://www.gamestoremercadoshopscom.ml/MLM-1574073910-just-dance-2016-nuevo-para-xbox-one-blakhelmet-e-_JM.html#position=28&search_layout=stack&type=item&tracking_id=1e2913f9-9916-4d19-811c-b85440087cfd,607 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_932347-MLM52172675617_102022-O.jpg,00710859266617,,Just Dance,merge
2933,Juego Rock Revolution Xbox 360 Nuevo Blakhelmet E,Juego Rock Revolution Xbox 360 Nuevo Blakhelmet E El vendedor no incluyó una descripción del producto,https://www.gamestoremercadoshopscom.ml/MLM-1574094875-juego-rock-revolution-xbox-360-nuevo-blakhelmet-e-_JM.html#position=29&search_layout=stack&type=item&tracking_id=1e2913f9-9916-4d19-811c-b85440087cfd,567 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_989225-MLM52173210778_102022-O.jpg,00710859266624,,Rock Revolution,merge
2934,Assassins Creed Origins Standard Edition Ubisoft Xbox One,Assassins Creed Origins Standard Edition Ubisoft Xbox One Con este juego de Assassin s Creed vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer.,https://www.gamestoremercadoshopscom.ml/MLM-1574106619-assassins-creed-origins-standard-edition-ubisoft-xbox-one-_JM.html#position=30&search_layout=stack&type=item&tracking_id=1e2913f9-9916-4d19-811c-b85440087cfd,647 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_918618-MLM52172675625_102022-O.jpg,00710859266631,,Ubisoft,merge
2935,Call Of Duty Black Ops 4 Standard Edition Actvision Xbox O,Call Of Duty Black Ops 4 Standard Edition Actvision Xbox O Combinando realidad con ficción Call of Duty es un juego único por su calidad de desarrollo. Su objetivo es que cada jugador logre conquistar todas las misiones ya sea en una batalla contra otros ejércitos o combatiendo zombies. Sus gráficos jugabilidad desafíos e historias han hecho de la franquicia una de las más destacadas dentro de los videojuegos en primera persona.Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.,https://www.gamestoremercadoshopscom.ml/MLM-1574073912-call-of-duty-black-ops-4-standard-edition-actvision-xbox-o-_JM.html#position=31&search_layout=stack&type=item&tracking_id=1e2913f9-9916-4d19-811c-b85440087cfd,646 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_831568-MLM52172678006_102022-O.jpg,00710859266648,,Call of Duty,merge
2936,Red Dead Redemption 2 Standard Edition Rockstar Games Xbox,Red Dead Redemption 2 Standard Edition Rockstar Games Xbox Ambientado a fines del siglo XIX y comienzos del XX Red Dead narra la historia del bandido John Marston quien es chantajeado por agentes federales que además tienen amenazada a su familia. Es una franquicia de videojuegos que combina sus modernos gráficos y una gran cantidad de desafíos para sus gamers. Su completa historia hace que sea considerado por la crítica especializada como uno de los mejores juegos dentro del género aventura en los últimos años.Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.,https://www.gamestoremercadoshopscom.ml/MLM-1574080438-red-dead-redemption-2-standard-edition-rockstar-games-xbox-_JM.html#position=32&search_layout=stack&type=item&tracking_id=1e2913f9-9916-4d19-811c-b85440087cfd,595 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_957309-MLM52172676121_102022-O.jpg,00710859266655,,Red Dead,merge
2937,Watch Dogs 2 Standard Edition Ubisoft Xbox One Físico,Watch Dogs 2 Standard Edition Ubisoft Xbox One Físico Con este juego de Watch Dogs vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.,https://www.gamestoremercadoshopscom.ml/watch-dogs-2-standard-edition-ubisoft-xbox-one-fisico/p/MLM6304044,400 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_921460-MLA51231228155_082022-O.jpg,00710859266662,,Watch Dogs,merge
2938,Red Dead Redemption 2 Standard Edition Rockstar Games Xbox One Físico,Red Dead Redemption 2 Standard Edition Rockstar Games Xbox One Físico Ambientado a fines del siglo XIX y comienzos del XX Red Dead narra la historia del bandido John Marston quien es chantajeado por agentes federales que además tienen amenazada a su familia. Es una franquicia de videojuegos que combina sus modernos gráficos y una gran cantidad de desafíos para sus gamers. Su completa historia hace que sea considerado por la crítica especializada como uno de los mejores juegos dentro del género aventura en los últimos años.Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.,https://www.gamestoremercadoshopscom.ml/red-dead-redemption-2-standard-edition-rockstar-games-xbox-one-fisico/p/MLM14807282,178 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_854892-MLA46792259812_072021-O.jpg,00710859266679,,Red Dead,merge
2939,Grand Theft Auto V Standard Edition Rockstar Games Xbox One Físico,Grand Theft Auto V Standard Edition Rockstar Games Xbox One Físico Con este juego de Grand Theft Auto vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.,https://www.gamestoremercadoshopscom.ml/grand-theft-auto-v-standard-edition-rockstar-games-xbox-one-fisico/p/MLM6084026,509 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_735662-MLA44367309853_122020-O.jpg,00710859266693,,Grand Theft Auto,merge
2940,Call of Duty Black Ops Collection Activision PS3 Físico,Call of Duty Black Ops Collection Activision PS3 Físico Combinando realidad con ficción Call of Duty es un juego único por su calidad de desarrollo. Su objetivo es que cada jugador logre conquistar todas las misiones ya sea en una batalla contra otros ejércitos o combatiendo zombies. Sus gráficos jugabilidad desafíos e historias han hecho de la franquicia una de las más destacadas dentro de los videojuegos en primera persona.Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.,https://www.gamestoremercadoshopscom.ml/call-of-duty-black-ops-collection-activision-ps3-fisico/p/MLM15800647,484 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_930107-MLA47093366726_082021-O.jpg,00710859266709,,Call of Duty,merge
2941,Grand Theft Auto V Standard Edition Rockstar Games Xbox 360 Físico,Grand Theft Auto V Standard Edition Rockstar Games Xbox 360 Físico Con este juego de Grand Theft Auto vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.,https://www.gamestoremercadoshopscom.ml/grand-theft-auto-v-standard-edition-rockstar-games-xbox-360-fisico/p/MLM6084029,317 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_602952-MLA49211407962_022022-O.jpg,00710859266723,,Grand Theft Auto,merge
2942,Fortnite The Last Laugh Bundle Standard Edition Epic Games PS5 Físico,Fortnite The Last Laugh Bundle Standard Edition Epic Games PS5 Físico Con este juego de Fortnite vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.,https://www.gamestoremercadoshopscom.ml/fortnite-the-last-laugh-bundle-standard-edition-epic-games-ps5-fisico/p/MLM18103161,526 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_680209-MLA46504064272_062021-O.jpg,00710859266730,,Fortnite,merge
2943,Crash Bandicoot 4 It’s About Time Standard Edition Activision Xbox One Físico,Crash Bandicoot 4 It’s About Time Standard Edition Activision Xbox One Físico Desde su desarrollo las ediciones de Crash se han destacado por la jugabilidad pensada para personas fanáticas de este personaje. Conocido como un juego de plataforma clásico la franquicia fue alternando entre acción aventura y videojuegos de carreras.Interactúa con otros jugadoresPodrás disfrutar de una experiencia inigualable ya que te permite jugar con tus amistades y compartir momentos inolvidables.Diversión sin fronterasPodrás compartir cada juego con personas de todo el mundo ya que es posible conectarse de manera online.,https://www.gamestoremercadoshopscom.ml/crash-bandicoot-4-its-about-time-standard-edition-activision-xbox-one-fisico/p/MLM16194204,521 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_760651-MLA44340079972_122020-O.jpg,00710859266747,,Crash Bandicoot,merge
2944,Cyberpunk 2077 Standard Edition CD Projekt Red Xbox One Físico,Cyberpunk 2077 Standard Edition CD Projekt Red Xbox One Físico Con este juego de Cyberpunk vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. ,https://www.gamestoremercadoshopscom.ml/cyberpunk-2077-standard-edition-cd-projekt-red-xbox-one-fisico/p/MLM16649669,392 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_704007-MLA46557049019_062021-O.jpg,00710859266754,,Cyberpunk,merge
2945,Dragon Ball Z Kakarot Standard Edition Bandai Namco Xbox One Físico,Dragon Ball Z Kakarot Standard Edition Bandai Namco Xbox One Físico Con este juego de Dragon Ball vas a disfrutar de horas de diversión y de nuevos desafíos que te permitirán mejorar como gamer. ,https://www.gamestoremercadoshopscom.ml/dragon-ball-z-kakarot-standard-edition-bandai-namco-xbox-one-fisico/p/MLM15393901,647 MXN,in_stock,https://http2.mlstatic.com/D_NQ_NP_948308-MLA44385884406_122020-O.jpg,00710859266761,,Dragon Ball,merge
